source,target
2073476,6733925
2073608,8490277
2073872,2058482
2075470,1648874
2075583,8496013
2075847,3543522
2076280,4449374
2076316,4449374
2076433,8492317
2076640,4435537
2077206,1245954
2077432,4449374
2077484,3153525
2077681,1454707
2079008,6716187
2079156,8497639
2079512,1157546
2079515,269906
2079515,1157546
2079823,3065279
2079970,11256128
2080082,8712524
2080188,6744368
2080188,4564275
2080549,2016944
2080764,3135435
2080906,3135435
2081507,1157546
2081533,1245954
2081934,11335578
2082039,2235512
2082406,3005037
2082462,8497639
2082942,8494228
2082972,8494228
2083107,63411
2083176,1157546
2083190,1157546
2083225,1157546
2083294,3227473
2083308,3227473
2083330,3227473
2083575,3356195
2084648,6733925
2084690,6733925
2085016,8488885
2085026,8488885
2085615,3227473
2085746,4435537
2086094,10216860
2086189,8494228
2086324,9517746
2086401,11265820
2086725,6770630
2087185,3135435
2087284,8640737
2087429,3325350
2087429,5589457
2087433,903948
2087446,903948
2087481,5589457
2088157,19889
2088159,984911
2088166,19889
2088233,1082391
2088246,984911
2088260,2149018
2089166,10330682
2089167,10330682
2089292,5589490
2089583,8583406
2090033,8497824
2090119,8497824
2090158,8495275
2090186,8497824
2090380,878702
2090387,878702
2090925,471321
2091743,5587689
2091782,8497251
2092281,549478
2092288,1156617
2093064,8496763
2093510,8496763
2093646,3119730
2093782,6716085
2094020,4901949
2094021,3387932
2094022,3387932
2094029,3153054
2094032,11255236
2094033,3387932
2094037,5616971
2094037,3387932
2094039,3387932
2094043,3387932
2094045,3387932
2094047,3387932
2094049,11255236
2094058,3387932
2094060,11255236
2094060,5616971
2094061,3387932
2094066,3387932
2094270,2149018
2094675,1373851
2094711,1859236
2094713,914185
2094719,1156617
2094785,4435122
2094902,8489996
2094924,8489996
2094926,5705138
2094952,5705138
2094953,4447477
2094954,5705138
2094965,8489996
2094965,5705138
2094969,5705138
2094970,5705138
2094978,5705138
2095361,8838600
2095459,11276094
2095762,5705138
2095804,3153054
2096035,5466672
2096036,5466672
2096628,8492153
2096833,1831254
2097247,3356195
2097269,3356195
2098082,8492153
2098510,3148520
2098697,5543853
2098794,791209
2098839,3285821
2098845,3285821
2099441,436396
2100087,6720885
2100087,5614435
2100440,4449817
2100735,422174
2101087,966263
2101099,935514
2101123,436449
2101489,6720885
2101503,6720885
2101522,6720885
2101522,5614435
2101547,5614435
2101644,11276223
2102251,3164016
2102251,6714659
2102301,6714659
2102782,5590160
2103000,1254051
2103005,935514
2103051,1253946
2103722,2065803
2104103,3386630
2104479,8843412
2104676,6714989
2104964,3065012
2105171,7528353
2105173,5552219
2105193,9848325
2105215,5552219
2105387,299246
2105389,8836040
2105403,8836040
2105434,3276610
2105436,8836040
2105451,3276610
2105603,4905803
2106105,3386630
2106336,3164016
2106336,2149099
2106433,2149099
2107024,7542561
2107032,7542561
2107033,9527197
2107729,8836040
2108534,1670056
2109048,2175150
2109259,1858125
2109259,8844911
2109292,8682551
2109346,3610798
2109943,8836040
2110252,574605
2110386,8540581
2110511,6769926
2110513,3562458
2110633,8719561
2111135,11257930
2111167,8694877
2111170,8627067
2111181,11257930
2112135,299246
2113431,11265820
2113531,11265820
2113654,1868856
2113885,10034489
2113895,10034489
2113967,10317176
2114366,8494887
2114416,1373566
2114685,12165677
2115055,8839867
2115151,1641902
2115322,3076328
2115330,3076328
2116116,12165677
2116163,4370959
2116519,4905803
2116698,1796574
2116725,1796574
2116751,1796574
2116797,1796574
2117347,2170897
2117644,12165677
2117900,1712590
2118492,11269789
2119210,4372382
2119211,3519841
2119837,1778589
2119878,6751365
2120476,2997073
2120525,4383863
2120565,6732544
2120756,4115604
2121718,8662693
2121898,768503
2123114,2997073
2123338,8835857
2123664,3330421
2124365,2199641
2124382,2199641
2125446,1955737
2126217,11335578
2126733,1820662
2126739,1859266
2126986,4370959
2127542,299246
2127542,3276610
2127881,1157546
2128143,8626708
2128446,9527197
2128666,2172696
2128704,5538617
2128725,1862215
2129454,3276610
2129551,1808653
2129999,2367928
2130045,11274213
2130259,11335578
2130321,11335578
2130446,2179571
2130452,1968266
2130459,8682372
2130520,2170897
2130780,28793
2131099,3276610
2131637,8631573
2131788,5613191
2132364,1157546
2132450,1157546
2132460,1157546
2133883,942663
2133969,3330421
2134271,5649415
2134676,2295657
2135510,1890553
2136042,5589490
2136251,3330421
2136294,3355674
2136362,4377103
2137061,3276610
2137501,11256554
2137511,7316896
2137748,2175150
2138280,5590990
2138452,1670056
2138499,1670056
2139091,5777697
2139113,1360200
2139135,603458
2139546,5777697
2139775,3266649
2140362,8839867
2140546,5646974
2140574,5646974
2140585,377433
2141081,5501838
2141531,3276610
2141693,4449374
2142316,4452540
2142329,5776108
2142333,5776108
2142746,955330
2143088,8495226
2143403,3276610
2143777,3189465
2143892,4450541
2144526,1778163
2144564,1778163
2144632,3479057
2144658,3479057
2145195,979774
2145201,979774
2145211,979774
2145213,979774
2145217,979774
2145224,1047565
2145267,979774
2145302,6047061
2145311,6047061
2145349,3189465
2145489,11254791
2146297,11255416
2146341,4450541
2147216,3531547
2147235,1315829
2147237,2165508
2147238,2225337
2147249,1315829
2147255,979774
2147258,979774
2147269,8682879
2147281,4562668
2148141,896804
2148174,11263947
2148320,6733925
2148913,1623686
2149003,3276610
2149018,299246
2149052,3276610
2149091,3276610
2149099,6715993
2149280,377392
2149924,9527197
2150081,2249199
2150104,8492317
2150158,2249199
2150174,2249199
2150369,3276610
2150401,3276610
2150411,299246
2150680,2042460
2151496,8492317
2151733,8494228
2151749,3119730
2151787,8494228
2152043,2254127
2152207,5501838
2152434,2165508
2152664,8852368
2152728,962271
2153361,3276610
2153379,3276610
2153416,3276610
2154400,5544897
2154511,1253654
2154525,1898706
2154579,7621711
2154852,1826440
2155503,1894469
2155717,299246
2155717,3276610
2155722,3276610
2155753,3276610
2155766,3276610
2157258,1543618
2157292,1592905
2157323,1862631
2157361,3276610
2157374,3276610
2157384,3276610
2157754,935514
2157804,461757
2158146,3362541
2158216,3362541
2158548,1862680
2158584,2030990
2158872,3276610
2158905,3276610
2158913,3276610
2158949,3276610
2159014,3325350
2159014,3227473
2159072,3227473
2160116,3499998
2160311,2010275
2160365,2010275
2160474,5698077
2160513,3276610
2160547,3276610
2160563,3276610
2160578,299246
2160695,8641186
2161525,2058482
2161553,2058482
2161554,2058482
2161558,8545042
2162085,3276610
2162112,3276610
2162402,6716353
2162558,2167460
2162986,1838749
2163013,4395304
2163063,422123
2163073,8586365
2163159,1680821
2163304,8492317
2163361,11265272
2163412,5710407
2163866,2219680
2163900,2219680
2163905,2219680
2163916,2219680
2163934,2219680
2163937,2219680
2163939,2219680
2164113,8820365
2164543,8662693
2164561,5197846
2164573,5197846
2164591,768503
2165407,8834924
2165418,1379824
2165424,8837536
2165495,1555037
2165508,8840338
2166243,3164909
2166278,11276094
2166293,3164909
2166695,3154754
2166726,3278452
2167043,4432517
2167095,1129293
2167338,4386086
2167348,363284
2167351,4386086
2167353,363284
2167357,363284
2167389,363284
2167410,1555037
2167460,8834924
2167460,363284
2168180,5144126
2169013,1946015
2169036,2159014
2169109,1948929
2169121,1665805
2169123,8715765
2170285,1144520
2170491,11256465
2170841,378510
2170897,8752976
2170897,1935118
2170898,8752976
2170939,378510
2170979,4410289
2171029,2275134
2171035,2275134
2171038,2579296
2171061,8659322
2171173,8842645
2171613,8493584
2171764,878702
2171830,1144520
2172002,4905803
2172104,3510193
2172640,8659322
2172696,11276223
2172717,11271744
2173057,8709896
2173079,8709896
2173249,979774
2173860,8843412
2174117,1144520
2174245,878702
2175080,8709896
2175088,4406124
2175115,8709896
2175138,8709896
2175150,8728239
2175385,979774
2175837,5613191
2175904,1070669
2175914,1070669
2177138,1047565
2177154,1047565
2177213,2065803
2177216,1047565
2177224,8627067
2177324,8627067
2177569,4373898
2178737,8882842
2179278,8658869
2179387,8540115
2179538,8656321
2179571,8713694
2179576,8656321
2179578,2167095
2179597,8656321
2179956,9517746
2180403,8492153
2180999,8650560
2181029,1884396
2181344,1142548
2181364,2217728
2181424,8713694
2181428,11274213
2182133,1768412
2182149,2172696
2182179,1768412
2182399,8693264
2182463,2367928
2182470,1665805
2182471,2367928
2182795,8658869
2182873,1884396
2182931,4675669
2183002,1641916
2183372,3610798
2183530,5512886
2183580,1712590
2183718,6716085
2184081,2167460
2185058,6716085
2185079,6716085
2185170,6716085
2185927,1027393
2186006,3613019
2186236,4370079
2186367,8712973
2186637,6716085
2186638,5101139
2186684,955330
2186687,6716085
2186699,6716085
2186703,1325196
2186788,959847
2186823,959847
2187165,3613019
2187677,3227658
2188263,2235512
2188498,3810331
2188686,8496130
2190033,3556200
2190037,8517927
2190047,1322203
2190134,8851851
2190630,933334
2190739,6724462
2191119,3579275
2191586,468298
2191594,468298
2191657,3556200
2191660,3556200
2191683,2512050
2192285,1820662
2192353,1930309
2192356,1820662
2192374,1920363
2192502,2604208
2192504,8494887
2192592,2053794
2192622,2053794
2192721,1248828
2193097,2581269
2193324,3807871
2193345,3807871
2193347,3807871
2193622,8485853
2194426,5632473
2194707,1541451
2194715,11335578
2194720,269906
2194735,1492325
2194746,11335578
2194943,2016205
2194968,2016205
2195010,2016205
2195068,1555037
2195201,363284
2195733,8496013
2195983,2053794
2196173,301770
2196617,892505
2196627,2016205
2196662,892505
2196700,7528353
2196711,7528353
2196727,7542561
2196728,7542561
2196997,2586356
2197609,2505029
2197748,2505029
2197898,3807871
2197972,3807871
2198142,8726990
2198455,8488678
2199033,8850548
2199039,8850548
2199641,8849781
2199685,2279837
2199687,2279837
2200843,8850548
2200852,8708407
2200864,8850548
2201887,299246
2201898,299246
2201964,8836040
2202199,3531547
2202212,5191656
2202225,1659406
2202239,1659406
2202525,8633846
2202537,8633846
2202590,2687089
2202615,2687089
2202632,2530133
2202646,3129501
2202968,8645256
2202999,1467073
2203030,3129501
2203088,9854851
2203114,9854851
2203836,6716085
2203978,8706335
2204017,8706335
2204507,8850842
2204510,2279837
2204524,1341572
2204540,8645256
2204568,1407918
2204569,8645256
2204593,8645256
2204601,1407918
2204617,8645256
2204619,2279837
2204977,2545499
2205025,10024603
2205109,1341572
2205147,6716085
2205206,2149099
2205575,6716085
2206230,436396
2206697,3164016
2206786,1498962
2206991,1341572
2207632,839618
2207656,2079515
2207744,1486902
2207758,6714989
2208487,8645256
2208512,2279837
2208657,1332948
2208831,2170898
2209155,1486902
2209159,5144126
2209188,4449374
2209303,4192668
2209332,10034489
2210289,1897062
2210309,1897062
2210314,1897062
2210532,1419274
2210746,3119730
2211269,4192668
2211785,11335578
2211949,6714659
2212013,6714659
2212027,6714659
2213801,1454707
2213871,8732531
2214049,7528353
2214067,7528353
2214102,6714659
2214158,6714659
2214440,8853507
2215271,1820562
2215297,1820562
2215322,1820562
2215398,11266985
2215530,8840670
2217172,10181214
2217314,4445162
2217324,4445162
2217346,1820562
2217350,4445162
2217683,9512057
2217720,3096233
2217727,5710407
2217728,2121377
2217728,5710407
2217734,3577553
2217752,9512057
2218089,1248828
2218109,1248828
2218116,1248828
2218130,1248828
2218314,4449817
2219342,3276610
2219480,6714659
2219555,6714659
2219573,6714659
2219587,6714659
2219654,933334
2219680,11255651
2219921,6716085
2220864,8492317
2221371,6716085
2221456,3350363
2221467,3350363
2221550,6716085
2221554,6716085
2221570,6716085
2221750,959847
2221926,5588593
2222697,2361970
2223867,1826440
2223909,1826440
2223925,1826440
2224019,933334
2225169,1009237
2225211,8640737
2225233,1826440
2225259,4430300
2225267,4430300
2225317,1880727
2225337,11256506
2225358,1880727
2225931,917463
2226151,8583406
2226404,5710407
2226493,2073444
2226657,4385331
2226806,8639343
2226843,8684028
2226917,1157546
2226944,1157546
2227135,4675669
2228007,8257728
2228847,8849781
2229014,1245954
2229288,1157546
2230066,1939753
2230090,1939753
2230995,9848325
2231008,9848325
2231125,291104
2231272,1157546
2231380,8497313
2231412,561009
2231447,2191683
2231472,2191683
2231582,2191683
2231697,929011
2231785,471321
2231803,1939753
2231838,1939753
2231858,1939753
2231907,1939753
2231977,8250996
2233095,11335578
2233114,11335578
2233345,3531547
2233429,1922871
2233439,1922871
2233462,1922871
2233467,3205992
2233528,11335578
2233628,6715165
2233731,8842863
2233831,2992835
2233858,47637
2234171,3556200
2234732,1712789
2234740,1712789
2234781,8839867
2234835,1922871
2234923,8540115
2234930,2228847
2234943,1411801
2235019,6716353
2235023,6716353
2235317,2254127
2235363,8490458
2235376,8490458
2235381,8490458
2235397,8490458
2235512,11266985
2235512,1641838
2235512,1653174
2236202,1670056
2236215,955330
2236258,1796574
2236975,8712932
2237046,471321
2237240,6716085
2237308,6716085
2237315,6716085
2237590,8853981
2237633,8854404
2237827,8490458
2238242,3556200
2238356,8836040
2238588,2235512
2238613,2235512
2238757,471321
2238961,5144126
2239481,8853981
2239555,8664279
2240276,7621711
2240999,589727
2241844,11750857
2241862,8513901
2241862,8567995
2241916,8513901
2242368,6720823
2242393,4447584
2242402,6720823
2242883,2313738
2242898,2313738
2242914,1502524
2243027,917475
2244403,4449374
2244420,4449374
2244439,3005177
2244450,4449374
2244465,4449374
2245189,8664279
2245213,8664279
2245328,11335578
2245572,11267368
2245589,8540581
2246256,2992835
2246297,6716353
2246507,5543853
2246544,3503342
2246573,8707077
2246633,1502524
2247239,47637
2247420,2151787
2247821,4449817
2247835,4450541
2247876,4450541
2247903,6716085
2248022,377392
2248134,2343059
2248581,3313754
2248968,4675669
2249174,4450541
2249199,3160272
2249200,3160272
2249218,4450541
2249289,985128
2249308,2254127
2249413,2201887
2249421,3135435
2249766,1505505
2250149,4370607
2250164,8492317
2250213,4436402
2250771,552801
2250772,1097527
2250785,552801
2250821,4451049
2250828,4451049
2250835,11255416
2250863,2151733
2250898,11255416
2250956,5144126
2251864,11335578
2251874,11335578
2252280,552801
2252360,815844
2252442,6734903
2252774,3160272
